id,listing_id,date,reviewer_id,reviewer_name,comments,score
77404357,21853,2016-05-31,3244177,Aina,"La piso de Abdel y Nati es un hogar, una familia, un sitio donde solo se respira paz y buen ambiente. 
Con parques a vinco minutos, gimnasio a veinte y buena comunicación de metro y bus. 
Muy pero que muy recomendable. ",66
80587045,21853,2016-06-19,41393675,Arianne,"I stayed with Abdel and Nati for 18 days. They are both very friendly and accommodating people. They go above and beyond what you would expect from your average Airbnb hosts. Anything you need, they will do their best to provide and help you in any way possible. They make you feel genuinely welcome. Highly recommend.",95
81780139,21853,2016-06-25,66758695,Antonio,"Fue mi primera experiencia con Airbnb y no puedo estar mas contento, Adel y su compañera Nati son muy atentos y amables, algo que facilita enormemente  cuando desconoces una ciudad, me senti como en casa. La habitación es amplia con buena ventilación. Muy recomendable!",11
84002608,21853,2016-07-05,69558729,Carolina,"Highly recomendable! 
Altamente recomendable!
Altamente recomendável!
Melhor airbnb da minha vida, tenho absolutamente certeza disso. Adel me recebeu muito bem, na verdade nao tenho palavras para descrever a atenção e receptividade. A vizinhança super tranquila, o quarto excelente, limpo, espaçoso e aconchegante. Permissão para usar cozinha e lavanderia com tranquilidade. Acesso fácil ao metrô, supermercados e ônibus. Nati, a outra moradora fixa da casa foi muito atenciosa, paciente y gentil e me tratou muito bem. Adel e Nati me fizeram sentir em casa, segura e somente tenho a agradecer por tudo. Eu vivi essa experiência e recomendo esta casa sem nenhuma dúvida,  sucesso de hospedagem tranquila. Gratidão aos anfitriões Nati e Adel, já estou com saudades de vcs, muito obrigada por tudo! ☺☺☺",10
111424388,21853,2016-10-31,97322311,Freddy Omar,Una agradable estancia y con aprendizajes de compartir,28
116408596,21853,2016-11-30,57378778,Michael,"Adel and Nati  have been the most welcoming housemates. I travelled alone to Madrid to pick up the language, and it is the first time I tried AirBnB. The flat is clean and tidy. The location of the flat is close to two metro stations and well connected with buses, to take you into the centre within 15-20 minutes. I am very thankful to have met Adel and Nati, and I highly recommend this place to anyone who wants to stay in Madrid. ",79
181336604,21853,2017-08-12,93536634,Martha,Lugar tranquilo y apacible. Cerca a la estación del metro.,61
189282791,21853,2017-09-01,143538497,Naiara,Abdel es muy simpático y se puede conversar con el de todo tipo de temas interesantes. Si tienes dudas te ayuda y hace que estés a gusto.,61
196772517,21853,2017-09-24,106669653,Song,"Abdel es muy amable! 
Todo perfecto! La casa está cerca de la estación y es muy silencio.",37
248854049,21853,2018-04-01,172375178,Greg,Abdel was very thoughtful and attentive as a host. The place was exactly as described. A nice value for those seeking to explore Madrid!,14
259493070,21853,2018-05-01,26784688,Sílvia,"Abdel was a really nice host for the past month, always worried about everything.  The room has a nice size and the bathroom is also a good one. The house is near a metro and train station what is really good to go to any place in the city.",73
268499159,21853,2018-05-25,31291564,Bogdan-Ioan,"I had a good time staying at Abdel's. He is a good host, helpful and interesting to talk to. I would recommend him to anyone. The neighborhood was quiet and seemed safe.",29
270516274,21853,2018-05-29,749471,Misha,"Abdel is a very nice guy, and ready to help with local advice and tips. The place is in a nice secure building, in my favorite part of town, close to a lot of parks and greenery. 
My only issue, and that's not Abdel's fault, is that walls seem to be very thin and doors a bit creaky... :) I was in the room next to the bathroom (there is another room for rent), as well as next to the other apartment's bathroom... and so whenever anyone took a shower or was using bathroom, I would wake up :(  Something to consider if you're a light sleeper...",37
273473012,21853,2018-06-06,21220489,Émy,"Je recommande le logement de Abdel. Tout d'abord, il est très attentionné et veut qu'on soit confortable, la communication avec Abdel est excellente! Le logement est très confortable, la chambre d'une bonne grandeur avec un bureau. Proche de deux stations de métro, le centre de Madrid peut être facilement accessible. Merci de l'accueil! ",6
277764607,21853,2018-06-17,182841821,Francisco,Muy buen alojamiento! ,12
290844505,21853,2018-07-15,49900000,Enrique,"Abdel es muy buen anfitrión, está atento y disponible para cualquier cosa que necesites. Tiene todos los servicios en orden y nunca hubo ningún inconveniente. Muy recomendable",7
23330835,24805,2014-11-29,9091591,Berk,"During my stay, I enjoyed all around and had a fun on those area. the location of the apartment is fantastic and It is also very silent considering all the funs around. I suggest to people who will stay alone and the families. ",46
166396094,24805,2017-07-03,2704944,Filipe,"Its very nice apartament, close to Gran Via, Zara Store, and Callao Subway, I recommend!",47
539808665,24805,2019-10-02,291163305,Mao,"Dep estudio tal como indican las fotos, excelentemente bien ubicado, remodelado con toques modernos, ideal para una pareja aunque puede caver una persona más. Tiene todos los servicios y el anfitrión muy sensible a atender emergencias. Recomiendo 100 por ciento, no te vas a arrepentir",95
550676719,24805,2019-10-19,288295601,Kirill,We had a very nice stay at Iraido's apartment. Excellent communication!,73
556296440,24805,2019-10-29,296877583,Asraf,"The appartment is located in the best place in the city,close to everything.
The host was availble all the time.
The appartment was very clean.
The place is very recommended",70
560588088,24805,2019-11-07,186156418,Diana,"Excelente, muy buen anfitrión, buena ubicación, tal y como se ve en las fotos, tranquilo, cómodo, completo. Muy recomendado!!!!!",86
570032274,24805,2019-11-28,173943439,Nik,was all great,32
576010430,24805,2019-12-12,149831559,Christine,Wonderful apartment and excellent location with walking distance to most attractions and surrounded by metro stations to take you anywhere around the city. Iraido and his son Alvaro were very thoughtful hosts and with great communication (in English). The apartment is on the 3rd floor with elevator access. Highly recommend Iraido’s place. Great value for money.,20
587542375,24805,2020-01-03,317064017,Leila,"Trés bon emplacement, tout est à proximité, iraido est trés réactif, serviable  et disponible  ,petit appartement fort sympathique et propre que je recommande vivement",42
612674748,24805,2020-03-01,192865673,Qingxin,"Really good located, just behind Gran Vía and very easy to get to any where. 
Clean and enough to pass a few days here if you don’t mind the space, which I think for one or two persons is enough.
The hosts Iraido and Alvaro are all kind and responsable for anything you need",19
